,Week,Year,away,clock,defense,defense_conference,defense_score,defense_timeouts,distance,down,drive_id,drive_number,game_id,home,id,offense,offense_conference,offense_score,offense_timeouts,period,play_number,play_text,play_type,ppa,scoring,yard_line,yards_gained,yards_to_goal
51,3.0,2019.0,Army,"{'minutes': 14, 'seconds': 6}",UT San Antonio,Conference USA,0,2,15,3,4011142617,7,401114261,UT San Antonio,401114261102859308,Army,FBS Independents,10,2,2,8,Jabari Laws run for no gain to the Army 49,Rush,-0.477791362398600763,False,51,0,51
52,3.0,2019.0,Army,"{'minutes': 14, 'seconds': 6}",UT San Antonio,Conference USA,0,2,15,4,4011142617,7,401114261,UT San Antonio,401114261102859309,Army,FBS Independents,10,2,2,9,Zach Potter punt for 51 yds for a touchback,Punt,,False,51,0,51
59,3.0,2019.0,Army,"{'minutes': 6, 'seconds': 53}",UT San Antonio,Conference USA,0,2,10,1,4011142619,9,401114261,UT San Antonio,401114261102934601,Army,FBS Independents,10,2,2,1,Connor Slomka run for 2 yds to the Army 22,Rush,-0.3623882030735057,False,80,2,80
60,3.0,2019.0,Army,"{'minutes': 6, 'seconds': 53}",UT San Antonio,Conference USA,0,2,8,2,4011142619,9,401114261,UT San Antonio,401114261102934602,Army,FBS Independents,10,2,2,2,Jabari Laws run for 3 yds to the Army 25,Rush,-0.15848083928310342,False,78,3,78
61,3.0,2019.0,Army,"{'minutes': 6, 'seconds': 53}",UT San Antonio,Conference USA,0,2,5,3,4011142619,9,401114261,UT San Antonio,401114261102934603,Army,FBS Independents,10,2,2,3,Jabari Laws run for no gain to the Army 25,Rush,-0.28240901081580016,False,75,0,75
62,3.0,2019.0,Army,"{'minutes': 6, 'seconds': 53}",UT San Antonio,Conference USA,0,2,5,4,4011142619,9,401114261,UT San Antonio,401114261102934604,Army,FBS Independents,10,2,2,4,"Zach Potter punt for 35 yds, punt out-of-bounds at the UTSA 40 UT SAN ANTONIO Penalty, Offensive holding (10 Yards) to the TexSA 30",Punt,,False,75,45,75
67,3.0,2019.0,Army,"{'minutes': 2, 'seconds': 49}",UT San Antonio,Conference USA,0,2,10,1,40111426111,11,401114261,UT San Antonio,401114261102975001,Army,FBS Independents,10,2,2,1,Connor Slomka run for 2 yds to the Army 33,Rush,-0.5660789348414364,False,69,2,69
68,3.0,2019.0,Army,"{'minutes': 2, 'seconds': 49}",UT San Antonio,Conference USA,0,2,8,2,40111426111,11,401114261,UT San Antonio,401114261102975002,Army,FBS Independents,10,2,2,2,"Jabari Laws run for a loss of 10 yards to the Army 23 Jabari Laws fumbled, forced by Eric Banks, recovered by TexSA De'Marco Guidry",Fumble Recovery (Opponent),,False,67,-10,67
74,3.0,2019.0,Army,"{'seconds': 13, 'minutes': 0}",UT San Antonio,Conference USA,0,1,10,1,40111426113,13,401114261,UT San Antonio,401114261102998602,Army,FBS Independents,10,2,2,1,TEAM run for a loss of 2 yards to the Army 23,Rush,-0.8852575132705454,False,75,-2,75
75,3.0,2019.0,Army,"{'minutes': 0, 'seconds': 0}",UT San Antonio,Conference USA,0,1,10,0,40111426113,13,401114261,UT San Antonio,401114261102998603,Army,FBS Independents,10,2,2,2,End of 2nd Quarter,End of Half,,False,0,0,0
76,3.0,2019.0,Army,"{'minutes': 15, 'seconds': 0}",UT San Antonio,Conference USA,0,3,12,2,40111426114,14,401114261,UT San Antonio,401114261103849902,Army,FBS Independents,10,3,3,1,Andrew Bagley kickoff for 61 yds,Kickoff,,False,65,0,65
92,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 2}",UT San Antonio,Conference USA,7,3,10,1,40111426115,15,401114261,UT San Antonio,401114261103919704,Army,FBS Independents,10,3,3,2,Kell Walker run for 15 yds to the Army 40 for a 1ST down,Rush,1.3208545155776461,False,75,15,75
93,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 2}",UT San Antonio,Conference USA,7,3,10,1,40111426115,15,401114261,UT San Antonio,401114261103919705,Army,FBS Independents,10,3,3,3,Jabari Laws run for 6 yds to the Army 46,Rush,0.4012419719961234,False,60,6,60
94,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 2}",UT San Antonio,Conference USA,7,3,4,2,40111426115,15,401114261,UT San Antonio,401114261103919706,Army,FBS Independents,10,3,3,4,Jabari Laws run for a loss of 4 yards to the Army 42,Rush,-2.0098806457701174,False,54,-4,54
95,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 2}",UT San Antonio,Conference USA,7,3,8,3,40111426115,15,401114261,UT San Antonio,401114261103919707,Army,FBS Independents,10,3,3,5,Jabari Laws sacked by Rashad Wisdom for a loss of 6 yards to the Army 36,Sack,-0.86305441835883554,False,58,-6,58
96,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 2}",UT San Antonio,Conference USA,7,3,14,4,40111426115,15,401114261,UT San Antonio,401114261103919708,Army,FBS Independents,10,3,3,6,"Zach Harding punt for 44 yds, punt out-of-bounds at the TexSA 23 , Sheldon Jones returns for 3 yds to the TexSA 23",Punt,,False,64,3,64
104,3.0,2019.0,Army,"{'minutes': 2, 'seconds': 23}",UT San Antonio,Conference USA,7,3,10,1,40111426117,17,401114261,UT San Antonio,401114261103977601,Army,FBS Independents,17,3,3,1,"Jabari Laws run for 41 yds for a TD, (David Cooper KICK)",Rushing Touchdown,3.2405196258965194,True,41,41,41
105,3.0,2019.0,Army,"{'minutes': 2, 'seconds': 23}",UT San Antonio,Conference USA,7,3,0,1,40111426118,18,401114261,UT San Antonio,401114261103977603,Army,FBS Independents,17,3,3,1,"Andrew Bagley kickoff for 64 yds , Brett Winnegan return for 18 yds to the TexSA 19",Kickoff,,False,65,18,65
110,3.0,2019.0,Army,"{'seconds': 14, 'minutes': 0}",UT San Antonio,Conference USA,7,3,10,1,40111426119,19,401114261,UT San Antonio,401114261103998501,Army,FBS Independents,17,3,3,1,Artice Hobbs IV run for 9 yds to the Army 39,Rush,1.3523492684010421,False,70,9,70
111,3.0,2019.0,Army,"{'minutes': 0, 'seconds': 0}",UT San Antonio,Conference USA,7,3,10,0,40111426119,19,401114261,UT San Antonio,401114261103998502,Army,FBS Independents,17,3,3,2,End of 3rd Quarter,End Period,,False,0,0,0
112,3.0,2019.0,Army,"{'minutes': 15, 'seconds': 0}",UT San Antonio,Conference USA,7,3,1,2,40111426119,19,401114261,UT San Antonio,401114261104849902,Army,FBS Independents,17,3,4,3,Connor Slomka run for 3 yds to the Army 42 for a 1ST down,Rush,-0.2212659615360142,False,61,3,61
113,3.0,2019.0,Army,"{'minutes': 15, 'seconds': 0}",UT San Antonio,Conference USA,7,3,10,1,40111426119,19,401114261,UT San Antonio,401114261104849903,Army,FBS Independents,17,3,4,4,Jabari Laws run for 19 yds to the TexSA 39 for a 1ST down,Rush,1.4212646571077645,False,58,19,58
114,3.0,2019.0,Army,"{'minutes': 15, 'seconds': 0}",UT San Antonio,Conference USA,7,3,10,1,40111426119,19,401114261,UT San Antonio,401114261104849904,Army,FBS Independents,17,3,4,5,Artice Hobbs IV run for 3 yds to the TexSA 36,Rush,-0.2585563392598456,False,39,3,39
115,3.0,2019.0,Army,"{'minutes': 15, 'seconds': 0}",UT San Antonio,Conference USA,7,3,7,2,40111426119,19,401114261,UT San Antonio,401114261104849905,Army,FBS Independents,17,3,4,6,Jabari Laws run for 6 yds to the TexSA 30,Rush,0.2613128996473096,False,36,6,36
116,3.0,2019.0,Army,"{'minutes': 15, 'seconds': 0}",UT San Antonio,Conference USA,7,3,1,3,40111426119,19,401114261,UT San Antonio,401114261104849906,Army,FBS Independents,17,3,4,7,Connor Slomka run for 2 yds to the TexSA 28 for a 1ST down,Rush,0.373667520405656,False,30,2,30
117,3.0,2019.0,Army,"{'minutes': 15, 'seconds': 0}",UT San Antonio,Conference USA,7,3,10,1,40111426119,19,401114261,UT San Antonio,401114261104849907,Army,FBS Independents,17,3,4,8,"ARMY Penalty, false start (JB Hunter) to the TexSA 33",Penalty,,False,28,-5,28
118,3.0,2019.0,Army,"{'minutes': 15, 'seconds': 0}",UT San Antonio,Conference USA,7,3,15,1,40111426119,19,401114261,UT San Antonio,401114261104849908,Army,FBS Independents,17,3,4,9,Kell Walker run for 16 yds to the TexSA 17 for a 1ST down,Rush,0.7416171096584666,False,33,16,33
119,3.0,2019.0,Army,"{'minutes': 15, 'seconds': 0}",UT San Antonio,Conference USA,7,3,10,1,40111426119,19,401114261,UT San Antonio,401114261104849909,Army,FBS Independents,17,3,4,10,Sandon McCoy run for 1 yd to the TexSA 16,Rush,-0.264920444949746,False,17,1,17
120,3.0,2019.0,Army,"{'minutes': 10, 'seconds': 43}",UT San Antonio,Conference USA,7,3,9,2,40111426119,19,401114261,UT San Antonio,401114261104895601,Army,FBS Independents,24,3,4,11,"Kell Walker run for 16 yds for a TD, (David Cooper KICK) UT SAN ANTONIO Penalty, substitution infraction ( Yards) declined",Rushing Touchdown,2.84482354773416,True,16,16,16
121,3.0,2019.0,Army,"{'minutes': 10, 'seconds': 43}",UT San Antonio,Conference USA,7,3,0,1,40111426120,20,401114261,UT San Antonio,401114261104895603,Army,FBS Independents,24,3,4,1,"Andrew Bagley kickoff for 62 yds , Brett Winnegan return for 65 yds to the Army 32",Kickoff,,False,65,65,65
128,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 50}",UT San Antonio,Conference USA,13,3,10,1,40111426121,21,401114261,UT San Antonio,401114261104914904,Army,FBS Independents,24,3,4,1,Jabari Laws run for 2 yds to the Army 32,Rush,-0.5478281132588449,False,70,2,70
129,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 50}",UT San Antonio,Conference USA,13,3,8,2,40111426121,21,401114261,UT San Antonio,401114261104914905,Army,FBS Independents,24,3,4,2,Artice Hobbs IV run for 3 yds to the Army 35,Rush,-0.2639543249097694,False,68,3,68
130,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 50}",UT San Antonio,Conference USA,13,3,5,3,40111426121,21,401114261,UT San Antonio,401114261104914906,Army,FBS Independents,24,3,4,3,Artice Hobbs IV run for 13 yds to the Army 48 for a 1ST down,Rush,2.4965146683625267,False,65,13,65
131,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 50}",UT San Antonio,Conference USA,13,3,10,1,40111426121,21,401114261,UT San Antonio,401114261104914907,Army,FBS Independents,24,3,4,4,Jabari Laws run for 9 yds to the TexSA 43,Rush,1.150899831387264,False,52,9,52
132,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 50}",UT San Antonio,Conference USA,13,3,1,2,40111426121,21,401114261,UT San Antonio,401114261104914908,Army,FBS Independents,24,3,4,5,Connor Slomka run for 3 yds to the TexSA 40 for a 1ST down,Rush,-0.331894686614174,False,43,3,43
133,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 50}",UT San Antonio,Conference USA,13,3,10,1,40111426121,21,401114261,UT San Antonio,401114261104914909,Army,FBS Independents,24,3,4,6,Jabari Laws run for 5 yds to the TexSA 35,Rush,0.0872656999639112,False,40,5,40
134,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 50}",UT San Antonio,Conference USA,13,3,5,2,40111426121,21,401114261,UT San Antonio,401114261104914910,Army,FBS Independents,24,3,4,7,Connor Slomka run for 1 yd to the TexSA 34,Rush,-0.6635594996417300,False,35,1,35
135,3.0,2019.0,Army,"{'minutes': 8, 'seconds': 50}",UT San Antonio,Conference USA,13,3,4,3,40111426121,21,401114261,UT San Antonio,401114261104914911,Army,FBS Independents,24,3,4,8,Artice Hobbs IV run for 6 yds to the TexSA 28 for a 1ST down,Rush,1.0013284694767288,False,34,6,34
136,3.0,2019.0,Army,"{'minutes': 3, 'seconds': 41}",UT San Antonio,Conference USA,13,2,10,1,40111426121,21,401114261,UT San Antonio,401114261104965801,Army,FBS Independents,24,3,4,9,"Timeout UT SAN ANTONIO, clock 03:41",Timeout,,False,28,0,28
137,3.0,2019.0,Army,"{'minutes': 3, 'seconds': 41}",UT San Antonio,Conference USA,13,2,10,1,40111426121,21,401114261,UT San Antonio,401114261104965802,Army,FBS Independents,24,3,4,10,Connor Slomka run for 4 yds to the TexSA 24,Rush,-0.043244644569821,False,28,4,28
138,3.0,2019.0,Army,"{'minutes': 3, 'seconds': 41}",UT San Antonio,Conference USA,13,2,6,2,40111426121,21,401114261,UT San Antonio,401114261104965803,Army,FBS Independents,24,3,4,11,Sandon McCoy run for 11 yds to the TexSA 13 for a 1ST down,Rush,0.268329903662405,False,24,11,24
139,3.0,2019.0,Army,"{'minutes': 3, 'seconds': 41}",UT San Antonio,Conference USA,13,2,10,1,40111426121,21,401114261,UT San Antonio,401114261104965804,Army,FBS Independents,24,3,4,12,Jabari Laws run for 8 yds to the TexSA 5,Rush,0.446550170719648,False,13,8,13
140,3.0,2019.0,Army,"{'minutes': 3, 'seconds': 41}",UT San Antonio,Conference USA,13,2,2,2,40111426121,21,401114261,UT San Antonio,401114261104965805,Army,FBS Independents,24,3,4,13,Connor Slomka run for 2 yds to the TexSA 3 for a 1ST down,Rush,,False,5,2,5
141,3.0,2019.0,Army,"{'minutes': 1, 'seconds': 28}",UT San Antonio,Conference USA,13,1,0,1,40111426121,21,401114261,UT San Antonio,401114261104987101,Army,FBS Independents,24,3,4,14,"Timeout UT SAN ANTONIO, clock 01:28",Timeout,,False,3,0,3
142,3.0,2019.0,Army,"{'minutes': 1, 'seconds': 23}",UT San Antonio,Conference USA,13,1,3,1,40111426121,21,401114261,UT San Antonio,401114261104987601,Army,FBS Independents,31,3,4,15,"Connor Slomka run for 3 yds for a TD, (David Cooper KICK) UT SAN ANTONIO Penalty, substitution infraction ( Yards) declined",Rushing Touchdown,1.464451732731337,True,3,3,3
143,3.0,2019.0,Army,"{'minutes': 1, 'seconds': 23}",UT San Antonio,Conference USA,13,1,0,1,40111426122,22,401114261,UT San Antonio,401114261104987603,Army,FBS Independents,31,3,4,1,Andrew Bagley kickoff for 51 yds,Kickoff,,False,65,0,65
0,4.0,2019.0,Morgan State,"{'minutes': 15, 'seconds': 0}",Morgan State,,0,3,10,1,4011143271,1,401114327,Army,401114327101849902,Army,FBS Independents,0,3,1,1,"Andrew Bagley kickoff for 64 yds , Andrew Howell return for 18 yds to the MorgS 19",Kickoff Return (Offense),,False,35,18,65
11,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,10,1,4011143274,3,401114327,Army,401114327101885101,Army,FBS Independents,0,3,1,1,"MORGAN ST Penalty, offside defense (Adeola Sulaiman) to the Army 28",Penalty,,False,23,5,77
12,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,5,1,4011143274,3,401114327,Army,401114327101885102,Army,FBS Independents,0,3,1,2,Connor Slomka run for 6 yds to the Army 34 for a 1ST down,Rush,-0.4854937811929609,False,28,6,72
13,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,10,1,4011143274,3,401114327,Army,401114327101885103,Army,FBS Independents,0,3,1,3,Connor Slomka run for 7 yds to the Army 41,Rush,0.7039091622223152,False,34,7,66
14,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,3,2,4011143274,3,401114327,Army,401114327101885104,Army,FBS Independents,0,3,1,4,Jabari Laws run for no gain to the Army 41,Rush,-1.241668753270137,False,41,0,59
15,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,3,3,4011143274,3,401114327,Army,401114327101885105,Army,FBS Independents,0,3,1,5,Connor Slomka run for 4 yds to the Army 45 for a 1ST down,Rush,1.597915743461071,False,41,4,59
16,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,10,1,4011143274,3,401114327,Army,401114327101885106,Army,FBS Independents,0,3,1,6,"Laws, Jabari pass incomplete to Hobbs IV, A., PENALTY MSU pass interference (GARNES,Carl) 12 yards to the MSU43, 1ST DOWN ARMY, NO PLAY.",Penalty,,False,45,12,55
17,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,10,1,4011143274,3,401114327,Army,401114327101885107,Army,FBS Independents,0,3,1,7,Jabari Laws run for 6 yds to the MorgS 37,Rush,0.2876660938940478,False,57,6,43
18,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,4,2,4011143274,3,401114327,Army,401114327101885108,Army,FBS Independents,0,3,1,8,Sandon McCoy run for 9 yds to the MorgS 28 for a 1ST down,Rush,0.3006895198983754,False,63,9,37
19,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,10,1,4011143274,3,401114327,Army,401114327101885109,Army,FBS Independents,0,3,1,9,Connor Slomka run for 18 yds to the MorgS 10 for a 1ST down,Rush,0.250187631888989,False,72,18,28
20,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,0,1,4011143274,3,401114327,Army,401114327101885110,Army,FBS Independents,0,3,1,10,"ARMY Penalty, false start (-5 Yards) to the MorgS 15",Penalty,,False,90,-5,10
21,4.0,2019.0,Morgan State,"{'minutes': 11, 'seconds': 48}",Morgan State,,0,3,15,1,4011143274,3,401114327,Army,401114327101885111,Army,FBS Independents,0,3,1,11,Cade Barnard run for 6 yds to the MorgS 9,Rush,0.0913462782251685,False,85,6,15
22,4.0,2019.0,Morgan State,"{'minutes': 6, 'seconds': 50}",Morgan State,,0,3,9,2,4011143274,3,401114327,Army,401114327101934901,Army,FBS Independents,7,3,1,12,"Artice Hobbs IV run for 9 yds for a TD, (David Cooper KICK)",Rushing Touchdown,2.740036203212782,True,91,9,9
23,4.0,2019.0,Morgan State,"{'minutes': 6, 'seconds': 50}",Morgan State,,0,3,0,1,4011143275,4,401114327,Army,401114327101934903,Army,FBS Independents,7,3,1,1,Andrew Bagley kickoff for 59 yds,Kickoff,,False,35,0,65
29,4.0,2019.0,Morgan State,"{'minutes': 5, 'seconds': 27}",Morgan State,,7,3,10,1,4011143276,5,401114327,Army,401114327101947201,Army,FBS Independents,7,3,1,2,Connor Slomka run for 14 yds to the Army 42 for a 1ST down,Rush,1.2939295002267368,False,28,14,72
30,4.0,2019.0,Morgan State,"{'minutes': 5, 'seconds': 27}",Morgan State,,7,3,10,1,4011143276,5,401114327,Army,401114327101947202,Army,FBS Independents,7,3,1,3,Jabari Laws sacked by Merinio Dendoe and Rico Kennedy for a loss of 3 yards to the Army 39,Sack,-1.7165168543156408,False,42,-3,58
31,4.0,2019.0,Morgan State,"{'minutes': 5, 'seconds': 27}",Morgan State,,7,3,13,2,4011143276,5,401114327,Army,401114327101947203,Army,FBS Independents,7,3,1,4,"Laws, Jabari rush for 2 yards to the ARMY41, Catoe, Wilson for 14 yards to the MSU47, out-of-bounds (GATLING,Simeon), PENALTY ARMY illegal forward pass (Laws, Jabari) 5 yards to the ARMY34, NO PLAY.",Penalty,,False,39,-5,61
32,4.0,2019.0,Morgan State,"{'minutes': 5, 'seconds': 27}",Morgan State,,7,3,18,3,4011143276,5,401114327,Army,401114327101947204,Army,FBS Independents,7,3,1,5,"Jabari Laws sacked by Rico Kennedy for a loss of 5 yards to the Army 25 Jabari Laws fumbled, recovered by MorgS Malachi Washington , return for 0 yards , return for 4 yds to the Army 25",Sack,-0.02870557180173173,False,34,4,66
35,4.0,2019.0,Morgan State,"{'minutes': 3, 'seconds': 22}",Morgan State,,14,3,10,1,4011143278,7,401114327,Army,401114327101967701,Army,FBS Independents,7,3,1,2,Connor Slomka run for 3 yds to the Army 29,Rush,-0.3080912713471600,False,26,3,74
36,4.0,2019.0,Morgan State,"{'minutes': 3, 'seconds': 22}",Morgan State,,14,3,7,2,4011143278,7,401114327,Army,401114327101967702,Army,FBS Independents,7,3,1,3,Cade Barnard run for 7 yds to the Army 36 for a 1ST down,Rush,,False,29,7,71
37,4.0,2019.0,Morgan State,"{'minutes': 3, 'seconds': 22}",Morgan State,,14,3,10,1,4011143278,7,401114327,Army,401114327101967703,Army,FBS Independents,7,3,1,4,Sandon McCoy run for 5 yds to the Army 41,Rush,0.1095374979928448,False,36,5,64
38,4.0,2019.0,Morgan State,"{'minutes': 3, 'seconds': 22}",Morgan State,,14,3,5,2,4011143278,7,401114327,Army,401114327101967704,Army,FBS Independents,7,3,1,5,Kell Walker run for 10 yds to the MorgS 49 for a 1ST down,Rush,1.2753245581452379,False,41,10,59
39,4.0,2019.0,Morgan State,"{'minutes': 3, 'seconds': 22}",Morgan State,,14,3,10,1,4011143278,7,401114327,Army,401114327101967705,Army,FBS Independents,7,3,1,6,Cade Barnard run for 11 yds to the MorgS 38 for a 1ST down,Rush,0.6677379030520603,False,51,11,49
40,4.0,2019.0,Morgan State,"{'minutes': 3, 'seconds': 22}",Morgan State,,14,3,10,1,4011143278,7,401114327,Army,401114327101967706,Army,FBS Independents,7,3,1,7,Sandon McCoy run for 10 yds to the MorgS 28 for a 1ST down,Rush,,False,62,10,38
41,4.0,2019.0,Morgan State,"{'minutes': 3, 'seconds': 22}",Morgan State,,14,3,10,1,4011143278,7,401114327,Army,401114327101967707,Army,FBS Independents,7,3,1,8,Connor Slomka run for 2 yds to the MorgS 26,Rush,-0.2736731894519623,False,72,2,28
42,4.0,2019.0,Morgan State,"{'minutes': 3, 'seconds': 22}",Morgan State,,14,3,8,2,4011143278,7,401114327,Army,401114327101967708,Army,FBS Independents,7,3,1,9,"Jabari Laws run for 5 yds to the MorgS 21 for a 1ST down MORGAN ST Penalty, personal foul (Jordan Johnson) to the MorgS 11 for a 1ST down",Rush,0.5159482502224683,False,74,15,26
43,4.0,2019.0,Morgan State,"{'minutes': 0, 'seconds': 0}",Morgan State,,14,3,8,0,4011143278,7,401114327,Army,401114327101967709,Army,FBS Independents,7,3,1,10,End of 1st Quarter,End Period,,False,0,0,100
44,4.0,2019.0,Morgan State,"{'minutes': 14, 'seconds': 54}",Morgan State,,14,3,10,1,4011143278,7,401114327,Army,401114327102854501,Army,FBS Independents,14,3,2,11,"Sandon McCoy run for 11 yds for a TD, (David Cooper KICK)",Rushing Touchdown,2.521739413367925,True,89,11,11
45,4.0,2019.0,Morgan State,"{'minutes': 14, 'seconds': 54}",Morgan State,,14,3,0,1,4011143279,8,401114327,Army,401114327102854503,Army,FBS Independents,14,3,2,1,Andrew Bagley kickoff for 65 yds for a touchback,Kickoff,,False,35,0,65
50,4.0,2019.0,Morgan State,"{'minutes': 13, 'seconds': 54}",Morgan State,,14,3,10,1,40111432710,9,401114327,Army,401114327102864501,Army,FBS Independents,14,3,2,1,"Slomka, Connor rush for 9 yards to the MSU22 (KENNEDY,Rico), PENALTY ARMY false start 5 yards to the MSU36, NO PLAY.",Penalty,,False,69,-5,31
51,4.0,2019.0,Morgan State,"{'minutes': 13, 'seconds': 54}",Morgan State,,14,3,15,1,40111432710,9,401114327,Army,401114327102864502,Army,FBS Independents,14,3,2,2,Connor Slomka run for 1 yd to the MorgS 35,Rush,-0.6051786495964305,False,64,1,36
52,4.0,2019.0,Morgan State,"{'minutes': 13, 'seconds': 54}",Morgan State,,14,3,14,2,40111432710,9,401114327,Army,401114327102864503,Army,FBS Independents,14,3,2,3,Kell Walker run for 3 yds to the MorgS 32,Rush,-0.3409512516533048,False,65,3,35
